id,start_ts,end_ts,class
36212,2023-11-28 13:57:19.861000,,story
35758,2022-05-16 16:20:03.854000,2022-05-29 23:23:53.008000,story
36222,2023-12-10 12:54:54.033000,2023-12-11 21:11:30.424000,story
36250,2023-12-23 15:23:02.092000,,bug
36011,2023-05-04 04:33:18.980000,,story
36109,2023-09-17 20:31:28.404000,2023-09-21 22:37:43.753000,story
36190,2023-08-13 16:22:08.123000,2023-11-04 18:20:50.903000,story
35949,2023-02-28 20:16:27.207000,,epic
36280,2024-01-09 21:49:35.580000,,story
36132,2023-09-29 19:08:22.521000,2023-10-15 17:20:37.366000,story
36037,2023-05-29 21:04:23.397000,,story
35733,2022-05-02 02:40:15.857000,2022-05-04 23:45:18.231000,story
35810,2022-10-22 02:08:21.991000,2022-11-02 19:12:46.675000,story
35749,2022-05-27 09:55:25.021000,2022-06-16 22:42:11.105000,bug
35653,2022-03-05 14:01:51.432000,2022-03-10 17:25:58.395000,bug
35955,2023-02-20 14:32:16.630000,2023-02-24 20:23:18.485000,bug
36249,2023-12-21 15:46:13.597000,2023-12-23 19:53:08.928000,bug
36122,2023-09-11 11:39:23.603000,2023-09-16 13:58:15.463000,story
35669,2022-02-18 21:32:34.358000,2023-02-28 22:47:42.012000,epic
36177,2023-10-27 18:14:27.451000,2023-11-01 20:49:46.392000,story
36260,2024-01-05 15:58:06.261000,,epic
36139,2023-09-25 22:16:02.113000,2023-09-26 21:00:31.838000,bug
36188,2023-11-04 18:19:28.904000,2023-11-24 03:10:14.379000,task
35956,2023-02-18 17:37:21.904000,2023-02-24 20:23:15.915000,story
35990,2023-05-11 16:19:02.131000,,story
36114,2023-08-26 16:03:58.375000,2023-08-29 16:04:03.696000,bug
36025,2023-05-31 21:47:16.666000,,story
35656,2022-02-26 23:40:11.293000,,task
35925,2023-03-16 02:37:00.719000,2023-12-18 15:12:26.644000,epic
35869,2022-11-04 01:29:43.511000,2022-11-14 18:02:07.817000,story
36276,2024-01-16 14:37:30.294000,,story
36058,2023-07-01 11:43:21.367000,2023-07-02 16:10:20.225000,story
36189,2023-11-04 18:20:02.426000,,task
35667,2022-02-19 17:22:20.060000,,bug
36015,2023-04-29 23:03:56.006000,2023-05-06 01:59:09.787000,story
36067,2023-06-18 02:07:26.892000,2023-07-01 01:06:18.415000,story
36208,2023-11-21 16:36:37.892000,2023-11-21 20:34:50.723000,story
36144,2023-09-29 20:49:34.005000,2023-11-07 13:28:17.809000,story
36238,2023-12-17 16:36:26.743000,2023-12-20 17:57:54.357000,story
36199,2023-11-07 14:33:37.450000,2023-11-15 02:33:59.585000,story
35860,2022-11-14 14:41:42.578000,2022-11-29 17:00:23.903000,task
36032,2023-05-30 17:30:09.449000,2023-12-18 15:13:06.769000,epic
36138,2023-09-24 21:26:00.336000,2023-09-27 15:37:04.670000,bug
36265,2024-01-04 06:13:44.729000,,story
35837,2022-08-27 15:08:33.205000,2022-08-29 22:57:26.868000,task
35690,2022-04-01 15:56:10.973000,,bug
36187,2023-10-29 21:32:51.606000,,bug
35932,2023-03-15 02:12:12.031000,2023-12-30 14:06:19.822000,epic
36165,2023-10-26 08:08:12.172000,2023-11-01 20:49:44.703000,story
36007,2023-05-04 15:11:11.791000,2023-05-08 00:31:51.413000,story
36248,2023-12-20 18:19:35.781000,2023-12-29 19:07:18.080000,story
35985,2023-05-19 21:23:46.120000,,bug
35698,2022-03-15 12:40:31.306000,2022-03-21 16:43:18.989000,story
36028,2023-05-31 14:48:25.353000,,story
36005,2023-05-04 18:19:51.678000,2023-05-04 19:25:05.825000,story
36012,2023-05-04 04:32:04.946000,,story
35804,2022-07-07 23:39:42.308000,2022-07-07 23:46:53.630000,task
35991,2023-05-11 16:18:24.297000,,story
35859,2022-11-17 14:53:40.449000,2022-11-20 13:46:19.636000,story
36191,2023-08-13 16:28:28.752000,2023-11-04 18:21:03.617000,story
35679,2022-03-13 12:54:47.736000,,story
35945,2023-03-02 19:36:42.711000,,story
35858,2022-11-17 21:24:43.500000,2022-11-20 13:46:12.493000,story
35909,2023-01-13 20:49:09.552000,2023-01-14 18:18:19.703000,subtask
36086,2023-08-06 16:46:09.285000,,story
35931,2023-03-15 23:57:48.261000,2023-03-29 16:47:46.968000,story
35787,2022-06-18 14:17:20.118000,2022-06-19 22:06:01.476000,story
36258,2024-01-13 02:35:48.775000,2024-01-13 16:58:34.620000,story
36244,2023-12-29 14:53:22.909000,2024-01-11 02:23:55.885000,story
35777,2022-06-30 17:34:17.329000,,task
35702,2022-03-21 23:13:27.194000,2022-03-23 17:06:25.780000,bug
35864,2022-11-04 13:01:13.532000,2022-11-14 18:02:10.466000,story
36013,2023-04-30 12:15:51.031000,2023-05-01 00:26:19.723000,bug
35695,2022-03-24 20:23:16.890000,2022-03-24 22:46:14.937000,story
36195,2023-11-26 13:02:11.317000,2023-11-28 10:31:24.626000,bug
36255,2024-01-13 03:04:56.271000,,story
35862,2022-11-05 01:19:34.327000,2023-01-28 15:35:16.381000,story
36198,2023-11-07 13:15:50.280000,2023-11-15 02:33:57.077000,story
36103,2023-07-20 01:49:53.331000,2023-07-26 16:19:49.458000,story
35775,2022-06-30 18:13:11.056000,2022-07-09 10:29:47.787000,task
35755,2022-05-17 15:18:05.829000,2022-05-18 02:30:00.471000,story
35771,2022-05-05 23:55:47.490000,2022-05-08 16:17:28.817000,story
35734,2022-04-30 22:33:37.321000,2022-05-02 16:22:37.112000,story
35856,2022-11-18 16:39:50.901000,,bug
36038,2023-05-29 20:53:00.418000,2023-05-30 17:28:16.156000,bug
35988,2023-05-19 07:23:12.436000,2023-05-29 19:11:51.900000,story
35840,2022-08-25 17:47:41.081000,2022-08-25 23:22:49.276000,story
36095,2023-07-21 14:43:33.662000,2023-07-26 16:19:51.938000,story
35767,2022-05-08 01:43:14.974000,2022-05-10 12:33:56.368000,story
35712,2022-04-18 13:07:09.134000,,story
35748,2022-05-28 16:00:42.111000,2022-06-05 22:49:59.710000,story
35662,2022-02-22 14:49:20.091000,2022-02-26 17:47:15.814000,story
36044,2023-06-29 14:45:23.607000,2023-06-29 20:44:30.435000,subtask
35691,2022-04-01 15:55:22.381000,2023-02-28 22:46:07.687000,epic
35735,2022-04-28 17:42:49.111000,2022-04-30 17:16:02.814000,story
36124,2023-09-14 10:05:23.445000,2023-09-16 13:58:18.305000,story
36228,2023-12-15 13:15:10.782000,,story
35849,2022-08-01 02:35:26.172000,2022-08-09 15:38:50.731000,story
36279,2024-01-10 18:30:09.426000,,story
35714,2022-04-16 17:16:52.092000,2022-05-01 14:31:32.666000,story
35813,2022-10-13 15:19:45.712000,,task
35863,2022-11-04 19:30:19.933000,2022-11-17 21:24:04.642000,task
35655,2022-03-03 14:45:14.426000,,bug
35854,2022-11-24 16:26:17.450000,2022-11-29 17:00:27.207000,bug
36202,2023-11-16 20:26:47.381000,2023-11-21 17:12:38.643000,story
35978,2023-03-29 21:47:11.298000,2023-04-15 21:24:58.887000,bug
36064,2023-06-11 17:50:43.407000,2023-06-16 16:55:29.276000,story
36040,2023-05-29 18:19:16.697000,2023-06-11 13:15:22.018000,story
36158,2023-10-26 00:03:29.439000,2023-11-04 18:17:41.534000,story
35683,2022-03-13 13:13:43.642000,,epic
35673,2022-03-09 17:30:44.784000,2022-03-14 21:37:05.814000,story
35718,2022-04-11 01:13:40.399000,2022-04-22 17:12:09.292000,story
35824,2022-09-18 03:38:20.824000,2022-10-18 02:21:43.116000,story
35720,2022-04-10 19:53:12.465000,2022-04-25 19:30:04.958000,task
36140,2023-09-26 03:23:53.528000,2023-09-27 20:17:22.449000,bug
36010,2023-05-04 10:09:44.986000,2023-05-21 21:24:44.223000,story
36193,2023-11-25 21:51:01.169000,2023-11-28 13:58:10.760000,story
36182,2023-10-29 15:41:51.010000,2023-10-29 19:47:36.622000,subtask
35756,2022-05-17 15:06:13.128000,2022-07-09 12:07:40.498000,story
35918,2022-11-27 18:30:20.167000,2023-02-24 02:52:41.271000,story
35727,2022-04-21 12:31:02.684000,2022-05-10 12:34:03.347000,bug
35961,2023-02-11 09:10:26.041000,2023-02-18 17:52:58.153000,story
35792,2022-06-17 16:00:45.738000,2022-06-29 14:03:46.394000,story
35705,2022-03-16 18:27:22.687000,2022-03-24 21:32:59.990000,bug
36269,2024-01-10 14:43:34.069000,,task
36070,2023-06-13 19:58:42.821000,2023-06-23 17:41:52.261000,story
36266,2024-01-04 06:41:30.392000,2024-01-04 23:12:12.443000,story
35809,2022-10-22 02:09:29.916000,2023-02-28 22:49:17.839000,epic
36101,2023-07-09 12:31:16.089000,,story
35853,2022-07-19 00:00:22.730000,,bug
35915,2023-01-07 16:46:26.724000,2023-01-13 19:53:26.737000,story
35830,2022-07-13 15:42:48.143000,2022-10-13 13:59:23.188000,subtask
36278,2024-01-11 17:19:01.025000,,story
36093,2023-07-26 16:30:36.373000,2023-08-03 23:33:05.608000,story
36056,2023-07-02 15:36:12.872000,2023-07-28 15:21:30.841000,bug
35769,2022-05-07 15:20:29.530000,2022-05-10 13:01:50.298000,bug
35745,2022-06-03 14:27:57.327000,,story
36242,2023-12-29 20:42:35.866000,,story
36051,2023-06-19 11:53:37.335000,2023-06-29 20:44:16.634000,subtask
35672,2022-02-17 15:15:41.080000,2022-03-11 21:48:11.448000,story
36049,2023-06-19 11:56:53.225000,2023-06-29 20:42:47.744000,subtask
35659,2022-02-26 15:52:38.510000,,task
36133,2023-09-27 17:12:02.819000,2023-10-01 22:16:25.299000,story
35845,2022-08-13 11:10:50.353000,2022-08-13 13:54:48.064000,story
35889,2022-11-26 04:33:40.175000,2022-11-29 17:00:28.887000,story
35739,2022-04-26 23:32:21.884000,2022-04-27 15:01:25.824000,task
36164,2023-10-25 14:37:19.958000,2023-11-01 20:49:48.143000,story
35905,2023-01-19 17:16:22.352000,2023-03-25 16:36:49.608000,story
36220,2023-12-03 13:45:38.153000,,bug
36072,2023-06-10 14:36:32.211000,2023-06-16 15:40:58.006000,story
35823,2022-09-29 15:00:03.516000,2022-10-09 21:42:19.694000,story
35884,2022-11-29 17:34:30.526000,2022-12-16 21:39:03.722000,story
35987,2023-05-19 15:50:57.226000,2023-05-21 21:24:48.948000,story
36006,2023-05-04 15:25:27.418000,2023-05-06 01:59:18.017000,story
35736,2022-04-28 17:27:31.071000,,bug
35930,2023-03-16 02:20:28.119000,2023-04-15 21:24:50.594000,story
36239,2023-12-17 18:04:13.980000,2023-12-18 15:14:43.267000,story
36048,2023-06-19 11:59:38.525000,2023-06-29 20:44:13.131000,subtask
36271,2024-01-11 02:35:46.898000,,story
35940,2023-03-03 17:15:23.221000,,epic
35907,2023-01-16 22:44:26.273000,2023-01-26 16:35:46.178000,story
35962,2023-03-25 17:51:58.554000,2023-04-01 18:37:21.996000,bug
35890,2023-02-03 20:57:02.552000,2023-02-28 22:50:01.707000,epic
36009,2023-05-04 15:10:23.246000,2023-05-06 01:59:15.142000,story
35675,2022-03-12 22:53:47.039000,2022-03-13 15:39:16.651000,story
36194,2023-11-10 23:20:00.082000,2023-12-16 20:35:43.588000,task
36179,2023-10-29 15:34:38.442000,2023-11-10 19:33:13.027000,story
35803,2022-07-09 12:04:22.657000,,story
36110,2023-09-17 15:20:17.398000,2023-09-17 15:28:09.677000,subtask
35995,2023-05-07 20:53:04.700000,2023-05-19 22:06:02.260000,bug
36263,2024-01-02 21:06:54.732000,2024-01-02 22:34:01.969000,subtask
35989,2023-05-11 16:19:19.476000,,story
36118,2023-09-01 16:47:25.423000,2023-09-03 23:17:09.148000,story
36066,2023-06-19 12:03:32.058000,,story
35880,2022-12-03 15:38:12.291000,2023-02-28 22:49:56.057000,epic
36254,2024-01-13 17:14:15.861000,,epic
36171,2023-10-10 17:22:26.228000,2023-10-15 17:20:36.843000,story
35873,2022-12-25 14:57:10.476000,2023-01-13 19:53:12.917000,story
35912,2023-01-13 00:39:33.772000,2023-01-13 00:50:13.309000,task
35822,2022-09-30 03:30:04.776000,2023-02-28 22:50:08.745000,epic
35682,2022-03-13 12:59:58.098000,,story
35740,2022-04-26 23:16:15.774000,2022-04-28 17:41:53.568000,bug
35759,2022-05-16 15:06:51.999000,2022-05-29 23:25:37.515000,story
35993,2023-05-10 14:24:18.582000,2023-05-21 21:24:46.677000,story
36135,2023-09-24 19:37:54.681000,2023-11-04 18:17:42.774000,subtask
35892,2023-02-03 20:54:55.249000,,story
35710,2022-03-11 23:19:13.211000,,task
35728,2022-04-20 23:55:05.842000,2022-04-25 20:19:06.292000,bug
35783,2022-06-23 07:14:29.493000,2022-07-07 23:46:44.977000,story
36176,2023-11-01 01:38:47.883000,2023-11-02 20:34:02.807000,story
36061,2023-06-22 13:31:51.929000,2023-06-23 01:40:50.462000,story
36226,2023-12-17 15:39:56.520000,,epic
36166,2023-10-21 14:01:29.732000,2023-10-26 12:26:00.314000,bug
35908,2023-01-16 17:22:10.404000,2023-01-26 16:35:42.907000,story
35660,2022-02-25 16:24:57.630000,,bug
35866,2022-11-04 02:05:39.858000,2022-11-14 18:02:14.729000,story
36107,2023-08-09 19:41:47.029000,,bug
35793,2022-06-17 16:00:00.636000,2023-02-28 22:46:33.618000,epic
36029,2023-05-30 19:46:46.445000,2023-06-07 14:11:50.444000,subtask
35893,2023-02-03 20:54:31.777000,2023-02-28 20:12:29.239000,story
36205,2023-11-21 16:07:10.428000,2023-12-13 14:14:10.651000,story
35878,2022-12-03 15:40:20.370000,,story
35957,2023-02-16 18:31:24.033000,2023-02-25 17:33:23.126000,story
35784,2022-06-19 15:57:39.239000,2022-06-20 15:43:35.384000,bug
35847,2022-08-09 15:39:30.728000,2022-08-09 19:06:38.408000,story
35946,2023-03-02 19:36:25.920000,2023-04-02 14:45:54.917000,story
35975,2023-04-02 20:15:07.140000,,story
35844,2022-08-14 14:22:14.074000,2022-08-15 11:33:17.544000,story
36218,2023-12-03 12:47:14.713000,2023-12-09 14:32:02.990000,story
36088,2023-08-06 14:07:06.051000,2023-08-09 15:11:54.419000,bug
35943,2023-03-03 16:46:40.308000,,story
36245,2023-12-28 11:29:18.189000,,task
36281,2024-01-09 18:15:14.986000,,story
35790,2022-06-18 14:10:25.893000,2022-06-29 14:04:06.633000,story
35894,2023-02-03 20:48:17.821000,2023-03-02 19:33:52.073000,epic
36027,2023-05-31 16:15:01.021000,2023-10-15 17:34:16.498000,bug
35732,2022-04-18 15:13:40.721000,2022-04-24 12:06:53.520000,story
36150,2023-09-22 14:29:09.848000,2023-09-27 15:38:21.761000,story
36074,2023-06-07 14:12:34.822000,2023-06-07 14:12:50.348000,subtask
35836,2022-08-28 20:38:15.300000,2022-09-04 22:04:30.495000,story
36031,2023-05-30 19:23:22.046000,,epic
35657,2022-02-26 18:34:26.066000,,bug
35773,2022-06-30 18:30:52.296000,2023-10-17 16:36:01.167000,story
35680,2022-03-13 12:58:01.470000,2022-04-07 03:00:06.872000,story
35711,2022-03-10 17:39:23.270000,2023-02-28 22:47:37.149000,epic
36018,2023-04-29 16:30:35.138000,2023-06-11 15:56:32.789000,epic
36125,2023-09-15 22:45:50.817000,2023-09-17 20:44:41.244000,story
35898,2023-01-29 15:33:55.492000,,story
35871,2022-11-01 16:49:48.926000,2022-11-14 18:02:20.209000,story
35778,2022-06-30 16:27:30.835000,,story
36275,2024-01-04 20:25:10.613000,2024-01-05 04:56:04.689000,story
36180,2023-11-02 20:34:37.796000,2023-11-10 19:33:29.903000,bug
35665,2022-02-19 19:55:46.936000,2023-03-09 16:56:48.873000,story
35967,2023-04-20 02:33:55.896000,2023-05-06 01:15:42.951000,story
36128,2023-09-16 23:07:55.823000,2023-09-27 15:37:31.252000,story
35983,2023-05-20 16:42:36.826000,2023-06-11 17:58:34.634000,task
35942,2023-03-03 16:47:23.751000,,story
36120,2023-09-04 19:26:25.330000,,story
35812,2022-10-17 14:31:11.524000,2022-10-31 19:10:22.014000,bug
36091,2023-08-05 16:11:36.195000,,story
35781,2022-06-23 14:32:33.644000,,story
35806,2022-10-28 04:58:03.280000,2022-11-04 01:51:01.520000,story
35879,2022-12-03 15:39:28.315000,,story
35952,2023-02-24 22:11:05.488000,2023-02-28 20:12:22.226000,subtask
35891,2023-02-03 20:55:29.042000,,story
35825,2022-09-12 02:20:11.996000,2022-10-11 14:47:05.583000,story
35838,2022-08-26 16:38:53.791000,2022-08-27 14:34:04.064000,story
35902,2023-01-27 14:37:35.971000,2023-03-05 16:37:01.717000,story
36211,2023-11-26 13:04:14.146000,2023-12-03 13:43:18.545000,story
35788,2022-06-18 14:17:07.360000,2022-06-18 23:52:44.162000,story
35881,2022-12-01 15:50:51.784000,,story
35900,2023-01-27 15:59:23.983000,2023-02-12 16:32:12.152000,story
35968,2023-04-20 02:17:50.351000,2023-05-06 01:15:36.739000,story
36059,2023-06-29 18:05:46.940000,2023-07-01 11:42:31.656000,story
35760,2022-05-14 16:53:05.019000,2022-05-16 15:13:02.634000,bug
36237,2023-12-17 15:43:51.922000,2024-01-03 23:42:34.006000,story
36089,2023-08-06 01:30:58.654000,2023-08-09 14:44:01.772000,story
35964,2023-03-25 17:14:12.650000,2023-04-15 21:24:53.203000,story
36042,2023-05-29 17:10:15.595000,,story
35827,2022-09-04 22:20:55.418000,2022-10-12 19:24:38.198000,bug
35757,2022-05-16 18:09:15.098000,2022-05-17 13:08:58.781000,bug
36253,2024-01-13 17:16:30.519000,,story
35703,2022-03-21 23:10:04.669000,2022-04-01 22:08:40.979000,story
36076,2023-06-02 01:15:04.657000,2023-07-01 16:31:34.841000,story
35897,2023-01-29 15:34:35.676000,,story
35719,2022-04-10 22:58:39.346000,2022-04-15 23:40:37.584000,story
35764,2022-05-09 09:43:01.107000,2022-05-18 02:30:05.648000,task
35886,2022-11-26 05:52:09.265000,2022-12-16 21:39:17.919000,story
36035,2023-05-29 23:13:17.330000,,task
35901,2023-01-27 15:56:44.933000,2023-02-12 16:32:07.936000,bug
35762,2022-05-11 15:50:14.577000,2022-05-17 13:09:14.386000,story
35882,2022-12-01 15:42:57.496000,2023-02-28 22:49:44.480000,epic
36143,2023-09-27 20:14:13.327000,2023-10-15 17:20:36.632000,story
36026,2023-05-31 18:14:50.459000,,story
36039,2023-05-29 19:38:36.871000,2023-10-15 17:34:17.139000,subtask
36147,2023-09-24 19:26:41.810000,2023-11-04 18:17:53.049000,story
36232,2023-12-13 15:34:28.941000,2023-12-15 13:04:10.749000,story
36034,2023-05-29 23:13:41.807000,,story
35982,2023-05-20 23:58:40.930000,,bug
36046,2023-06-20 22:31:52.819000,2023-06-29 20:44:20.489000,subtask
36204,2023-11-21 15:58:50.675000,2023-11-28 08:31:58.927000,bug
35776,2022-06-30 17:47:08.056000,2022-07-07 19:46:06.981000,story
35819,2022-10-09 15:18:31.618000,2022-10-18 02:21:51.467000,story
35693,2022-03-24 23:13:01.665000,2022-03-27 17:09:31.397000,story
35730,2022-04-18 15:32:14.436000,2022-05-10 12:33:58.709000,bug
35805,2022-07-04 11:23:16.471000,2022-07-07 19:45:50.164000,bug
36235,2023-12-15 16:35:36.539000,2023-12-20 17:57:58.131000,story
35848,2022-08-05 18:11:34.125000,2022-08-08 11:15:46.224000,story
35742,2022-04-25 21:02:49.703000,2022-05-08 01:54:27.279000,story
35996,2023-05-07 12:55:33.072000,2023-05-07 22:08:41.491000,story
35692,2022-03-27 18:31:17.581000,2022-04-15 22:08:34.714000,story
35877,2022-12-03 16:09:21.977000,,story
35960,2022-07-14 14:38:38.506000,2023-02-28 22:46:56.881000,epic
35846,2022-08-12 17:10:50.071000,2022-08-13 03:33:16.232000,story
36129,2023-09-26 21:10:01.689000,2023-09-27 15:37:02.209000,bug
35796,2022-06-05 06:09:37.528000,2022-06-28 21:48:44.159000,story
36036,2023-05-29 21:30:56.439000,2023-06-13 16:25:23.426000,task
36106,2023-08-07 16:16:05.341000,2023-11-21 15:25:53.798000,story
35928,2023-03-16 02:30:48.565000,,story
36033,2023-05-29 23:48:23.787000,2023-06-11 15:54:48.950000,bug
36172,2023-10-13 02:28:11.045000,2023-10-15 17:20:37.453000,bug
36267,2024-01-07 20:33:34.708000,2024-01-10 15:30:45.966000,story
35664,2022-02-20 23:06:09.394000,,bug
36268,2024-01-07 22:02:22.699000,2024-01-12 23:55:15.832000,task
36162,2023-06-06 17:28:58.443000,,epic
